  W351     0.172366      1097.09
  W193     0.182235      1096.44
  W402     0.161046      1096.62
  W456     0.146034      1097.58
  W195     0.156509      1096.22
  W308     0.151125      1095.36
  W534     0.149263      1097.41
  W206     0.157839      1094.92
  W475     0.186325       1095.7
  W952     0.118701      1094.66
  W841     0.167457      1096.86
  W207     0.170111      1095.16
  W309     0.173349       1095.6
  W663     0.150631      1097.74
  W485     0.167169      1097.14
   W77     0.226466      1095.46
  G839      0.22096      1088.58
  G884     0.259209      1091.76
 W1055     0.135566      1093.87
  G385     0.267068         1095
  G690     0.200054      1090.18
  G390     0.268421      1091.65
  W691     0.162754      1097.34
  W138     0.119857      1094.54
  W337     0.152326      1095.81
   G94     0.218653      1090.54
  W213     0.155119      1096.28
  W259     0.146758      1096.93
  W192      0.19806      1096.52
  W664     0.173748      1097.73
  G101     0.199053      1093.47
  W974     0.158121      1096.54
  W221     0.148263      1096.87
  W219     0.146009      1096.82
  G849     0.414035      1091.38
  W226     0.158544       1096.7
 W1129     0.125329      1094.68
  W446     0.163092      1096.19
   W55     0.174786       1095.7
  W231     0.182948      1096.12
  W236      0.14523      1095.14
   G45     0.280184      1092.56
 W1054     0.128084      1094.08
  G886     0.310364      1091.84
  W249     0.130858      1096.69
  W272     0.123957       1094.8
  W117     0.195421      1096.23
  W256      0.14059      1097.03
  W182     0.173079      1096.44
   W15     0.154961      1095.49
  W527     0.095371      1097.76
  W409      0.16388      1095.39
  W180     0.161823      1096.23
  W546     0.167333      1095.82
  W978     0.166983      1096.11
  W228     0.197922      1096.52
  W599     0.187901      1097.68
  W356     0.172316      1097.41
  W134     0.196161      1094.55
  W631      0.21906      1097.75
  W265     0.156594      1096.29
  W122     0.208438      1096.23
  W154     0.214398      1096.49
  W893     0.136252      1096.47
  W296     0.146617      1096.83
  W274     0.169158      1095.23
  W344     0.191207      1095.95
   W66     0.178801      1094.08
   W20     0.152852      1095.49
  W278     0.159448      1096.11
  W281     0.148309       1096.6
  W316     0.152534      1096.86
  W578     0.148426      1095.54
  W291     0.141371      1097.16
   W60     0.127916      1095.21
  W439     0.176481      1096.11
  W352     0.137315      1097.19
  W258     0.124714      1096.98
  W680     0.128329      1095.49
  G365     0.311525      1094.39
  W172     0.170524      1094.74
  W708     0.136356      1096.78
  W697     0.230628      1097.69
   W81     0.237287      1095.89
  W294     0.175714      1097.01
  W437      0.17235      1096.52
  W930     0.141044      1096.65
   W69      0.13308      1093.84
  G270     0.201013      1090.72
  G743     0.369731      1093.73
  W181      0.15494      1096.35
  W518     0.172583      1097.03
  W300     0.179097      1096.27
  W703     0.162644      1097.44
  W306     0.166906      1094.95
  W310     0.185976      1095.83
  W448     0.178087       1096.6
  W237     0.172741       1094.9
  W313     0.146211      1096.42
   G96     0.226601      1091.64
  W510     0.172131      1095.49
  W162     0.275859      1095.89
  W153       0.1955      1096.49
  W179     0.178337       1096.1
  W732     0.181126      1097.62
  W178     0.145169      1095.96
  G142     0.218746      1093.32
  G238     0.201164      1091.85
  W588     0.169785      1097.33
   W22     0.140243      1095.37
  W413     0.168549      1096.34
   W78     0.173687      1095.59
  W544      0.13661      1095.52
  W422     0.211626      1097.52
  G725     0.304438      1092.28
  W130     0.161915      1095.37
  W497     0.192889      1097.63
  G627     0.178397      1093.07
  W547     0.175723      1096.07
  G300      0.25115      1091.03
  W551     0.184005      1096.88
  W554     0.189148      1097.32
  W509     0.184064      1095.75
  W522     0.218735      1097.52
   W96     0.189693      1095.14
  W734      0.20161      1097.57
  W669     0.158903      1097.48
  W720     0.155781      1096.54
  W558     0.230234      1097.68
   W84     0.290377      1096.03
  G724      0.27229      1091.67
  W340     0.141156      1095.08
   G98     0.174658      1092.54
  W564     0.157198      1097.73
  W201     0.191379      1095.19
   W19     0.183959      1095.52
  G151     0.225926      1089.64
  G898     0.575663       1087.8
  W585      0.18094      1096.88
  W537     0.197772      1097.02
  W572     0.167731      1096.87
  W165     0.217321       1095.4
  W586     0.140141      1097.05
  W658     0.203674      1097.49
  W566     0.207934      1097.61
   W49     0.210816      1095.75
  W183      0.17166      1096.53
  W592     0.210666      1097.69
  W735     0.189263      1097.52
 W1019     0.145236      1094.55
  W469     0.175479      1096.93
  W141     0.149277      1095.22
  W523     0.198304       1097.6
  W381     0.158025      1096.63
  W110     0.169426      1095.55
  W225      0.13343      1096.77
  G763     0.327335      1094.41
  W220     0.153555      1096.85
  W638     0.178015      1097.17
  G509     0.217565      1092.49
  W683     0.152577      1095.97
  W605     0.178636      1097.04
  W414     0.183797      1096.54
  W460     0.219464      1097.68
  W830      0.14746      1097.23
  W686     0.142623      1096.61
  W555     0.156759      1097.44
  W622      0.17307      1097.31
  W491     0.193513      1097.68
  W609     0.158145      1096.28
  G122     0.258748      1089.83
  W367      0.15908      1096.68
  W332     0.144686      1096.72
  W656     0.155682      1097.28
  G163       0.2795      1095.01
  W394     0.170312      1097.48
  W576     0.184748      1096.05
  W701     0.120344      1097.59
  W209     0.169871       1095.6
  W349      0.15733      1096.84
  G799     0.318526      1093.71
 W1086     0.141363      1094.35
  W205     0.131798      1094.66
  W240     0.171333      1095.08
   W65     0.194395      1094.31
   W31     0.182508      1094.05
  G817     0.290357      1091.26
  W634     0.196273       1097.6
  W604     0.200968      1097.18
  W635     0.178985      1097.52
  G687     0.135756      1092.34
  W804      0.16815      1097.28
  W571      0.13469      1097.03
   G14     0.322596      1091.75
  W506     0.161712      1096.44
  W724      0.14548      1097.17
   W88      0.22096         1096
   W99     0.239691      1094.55
  W374     0.139958      1095.19
  W728     0.112304      1097.53
 W1156     0.117454      1093.35
  W807     0.176095      1096.98
  W666     0.188711      1097.68
   W23     0.161915      1095.29
  W717     0.136069      1095.91
   G92     0.234385      1089.22
  W397     0.164325      1097.28
  W699     0.165487      1097.67
  W740     0.170186      1097.02
  W246      0.13623       1096.3
  W695     0.169173      1097.64
  W345     0.196628      1096.16
  W412     0.201562      1096.13
  W451     0.183838      1097.09
  W264     0.159346      1096.44
  G716     0.150443      1092.51
 W1014     0.153662      1095.61
  W385     0.201089      1097.19
  W722     0.148236      1096.89
  G873     0.334596      1087.86
  W331     0.148775      1096.85
  W467     0.144815      1097.21
   W94      0.19417      1095.45
  G816     0.349508      1091.09
   G67     0.250798      1091.45
  W718     0.145406      1096.14
  W655     0.130797      1097.15
  W721     0.148674      1096.72
  W432     0.162605      1097.26
  W645      0.14621      1095.79
  W418     0.178457      1097.16
  W119     0.202383      1096.28
  W423     0.205512      1097.56
  W525     0.216239      1097.72
  G576     0.308097      1094.68
  W649     0.155156      1096.02
  G742     0.354777       1094.1
   W74     0.203356      1094.98
    W9     0.181016      1094.96
  W617     0.176828      1096.49
  W514     0.145936      1096.28
  W427     0.216958       1097.6
  W672     0.186273      1097.14
  W563     0.383044      1097.76
  G335     0.348052      1094.21
  W271     0.157032      1095.06
  G296     0.206197      1093.81
  W503     0.169983      1096.98
  W744     0.167844      1096.33
  G119     0.254454      1089.13
  W705     0.158139      1097.22
  W215     0.171574      1096.53
  W573     0.201132      1096.69
  W292     0.199671      1097.13
  W459     0.216506      1097.68
  W496     0.203374      1097.68
  W602     0.161642      1097.43
  W887     0.144877      1095.34
  W260     0.169854      1096.87
 W1134     0.119336      1095.33
  W376     0.172283      1095.57
  W106       0.1491       1094.8
  W587     0.214931      1097.19
  W692      0.15058      1097.44
  W682     0.170891      1095.73
  W533     0.265434      1097.51
  W173     0.173944      1094.98
 W1042     0.147575      1096.14
  W323     0.205215      1097.31
  W862     0.130342      1096.96
  W641     0.128892      1096.67
  W714     0.129819      1095.45
  G212     0.257961      1090.96
  W396     0.176553      1097.36
  W569     0.143619      1097.32
  W688     0.174298      1096.95
  W266     0.180756      1096.12
  W295     0.136972      1096.93
  W329     0.196891      1097.06
  W675     0.144559      1096.64
  W532     0.186209       1097.6
  G160     0.236773      1094.39
  W624     0.166756      1097.52
   G51     0.191803      1091.66
  W429     0.218413      1097.51
  W642     0.136177      1096.48
  W405     0.163522      1096.03
  W387     0.190256      1097.37
  W366     0.174781      1096.83
  G900       0.3333      1086.39
  W369     0.169158      1096.34
  W529      0.19909      1097.75
  W742     0.144119      1096.71
  W339     0.160581      1095.34
  W530     0.198697      1097.71
  W116     0.220073      1096.18
  W392     0.193951      1097.53
  W458     0.183062      1097.66
  W441     0.157068      1095.63
  W629       0.1672      1097.77
  W457     0.215398      1097.63
  W492     0.201597      1097.71
   G24     0.478197      1089.71
  W670     0.187513      1097.38
  W652     0.141388      1096.66
  W288     0.125926      1097.17
  W662     0.128135      1097.72
  W484      0.18406         1097
  G601     0.305163      1091.09
 W1087     0.143395      1094.11
  G861     0.267963      1091.86
  W421     0.162776      1097.45
  G102     0.201285      1093.67
    G3     0.304151      1087.77
  G269     0.156005      1091.49
  G182     0.293019      1090.51
  W472     0.175637      1096.39
  W471      0.17961      1096.59
  W342     0.220224      1095.47
 W1153      0.12986      1094.08
  W465     0.149848      1097.43
  W550     0.173686       1096.7
  G476     0.206595      1094.57
  W453     0.212306      1097.34
  G899     0.701861      1087.12
  W133     0.163865      1094.78
  W108     0.169254       1095.2
  W284     0.172084      1096.94
  W716     0.169667      1095.66
  W623     0.173552      1097.42
  W382     0.173355       1096.8
  W615     0.170971      1096.05
  W470     0.172973      1096.77
  W350     0.169933      1096.97
  W687     0.137815      1096.79
   W41     0.220772      1094.91
  W725     0.146174      1097.28
  W731       0.1777      1097.62
  W539     0.153357      1096.67
  W358     0.168546      1097.43
  W360     0.171394      1097.38
  G511     0.361217      1091.69
  G828     0.279477      1093.19
  G815      0.32081      1090.54
  W450     0.281231      1096.95
  W580     0.164322      1095.82
  W390     0.206929      1097.51
 W1144     0.114428      1095.41
   W12     0.213976       1095.3
   W16     0.133918      1095.52
  W275     0.165142      1095.47
  W612     0.146203      1095.54
 W1034     0.144938      1096.21
  W709     0.136088      1096.59
  W727     0.144493      1097.46
  W440     0.181883      1095.88
  W433     0.192377      1097.15
  W630     0.215474      1097.77
  W111     0.164081      1095.69
  G858     0.209681      1092.48
  W481     0.208217      1096.46
  W322     0.152538       1097.3
  W553      0.15107      1097.19
  W494     0.212542      1097.73
  W802     0.172578      1097.39
  W428     0.199436      1097.56
  W698     0.189688      1097.69
  W607     0.174098      1096.69
  W426     0.159609      1097.61
   W67     0.170828      1093.84
  W131     0.186254      1095.19
  W299     0.133288      1096.44
  G791     0.329644      1093.39
  W406     0.172665       1095.8
  W651     0.159024      1096.46
  W855     0.138824      1095.93
  W567     0.207854      1097.53
  W435     0.144279      1096.87
  W611     0.176947       1095.8
  W335     0.160684      1096.22
   W76     0.206203      1095.32
  W391     0.181911      1097.53
  W654     0.144053         1097
  W752     0.143034      1096.06
 W1052     0.139998      1094.58
  W961     0.124918      1096.13
  W388     0.171699      1097.43
  W380      0.13733      1096.45
  G665     0.272376      1093.18
  W379     0.210908      1096.26
  W113     0.170273      1095.94
  G727     0.313406      1093.09
  W505     0.168882      1096.64
  W123     0.146502      1096.18
  W233     0.185706      1095.78
  W280     0.149175      1096.45
  G859     0.245258      1092.32
  W378     0.189586      1096.04
  W364     0.202184      1097.08
   W34     0.134189      1093.32
  W362     0.141823      1097.26
 W1111     0.149802      1095.58
  W995     0.141535      1095.93
  W955     0.138723         1095
  W375     0.157312      1095.31
  W160     0.216582      1096.14
  W269     0.175502      1095.53
  W333     0.153119      1096.57
  W415     0.177536      1096.72
  W156     0.213897      1096.44
   W75     0.195044      1095.15
  W970     0.162396      1096.71
  W370     0.154061      1096.14
  W365     0.159016      1096.96
  W320     0.161132      1097.22
  W454     0.188017      1097.44
  W420     0.206207      1097.37
  W407     0.189193      1095.55
  W327     0.163249      1097.21
   W39     0.189003      1094.54
   G49     0.257896      1092.18
  W330     0.146053      1096.96
  W988     0.192827      1094.57
  W479     0.189188      1096.02
  W524     0.177738      1097.67
    W4     0.299204      1094.07
   W62     0.122195       1094.9
    W3     0.225879      1093.84
  W614     0.201822      1095.81
  G625     0.150825      1094.25
    W2     0.150181       1093.6
  W326      0.19226      1097.26
 W1002      0.13072       1096.5
   G27      0.53794      1088.44
  G891     0.382158      1091.09
  G388     0.222822      1093.15
  W726     0.123929      1097.38
  W903       0.1324      1097.03
  W482     0.193383      1096.65
 W1098     0.164149      1095.38
  G455     0.319918       1094.6
  W109     0.161449      1095.38
  G874     0.323171      1088.52
  G304     0.350245      1093.36
  W197       0.1514      1095.94
   W24     0.181062      1095.19
  G761     0.344283         1094
  W202     0.178429      1094.96
  W373     0.160298      1095.45
   G25      0.18968       1089.6
  G823     0.267051      1093.13
  W252     0.177658      1096.94
  W200     0.220139       1095.4
  W235     0.193843      1095.37
 W1127      0.14004      1094.31
  W526    0.0947635      1097.75
  W139      0.19048      1094.78
  W512      0.21837       1095.8
  W478      0.17956      1095.77
  W577     0.148804       1095.8
  G765     0.340929       1094.6
  G207     0.163497      1092.09
 W1077     0.129624      1095.83
  W416      0.17543      1096.88
  W811     0.168744      1096.35
  W508     0.181824         1096
  W217     0.158728      1096.71
  G897     0.425717      1088.43
 W1029     0.130753      1095.72
  W167      0.17404      1094.99
  G786       0.2546      1091.73
 W1069     0.135351      1096.03
   W52     0.122451       1095.8
  G896     0.280873         1089
  G894     0.284428         1090
  G887     0.297345       1091.8
  W114     0.192346      1096.03
  G267     0.203297      1092.88
  W186     0.150442      1096.67
  G885     0.292961      1091.83
  W214     0.148777      1096.41
 W1003     0.155704      1096.52
  G883     0.360306      1091.64
  W408      0.12454      1095.29
  W633     0.146226      1097.67
  G882     0.340872      1091.46
 W1035     0.151237      1096.26
  G118     0.248216      1089.84
  G881     0.311669      1091.24
  G128     0.267633      1093.15
  G842     0.269019      1087.89
  G872     0.295832      1087.16
  W676     0.162641      1096.45
 W1061     0.145818      1095.18
  G870     0.314746      1087.14
  W103     0.150579      1094.07
  W597       0.1804      1097.76
  G869     0.319269      1087.87
  W480     0.190041      1096.24
  G866     0.280567      1089.76
  G865     0.258714      1090.29
 W1012     0.153323      1095.92
  W305     0.120775      1095.21
  G860     0.298356      1092.12
  G854     0.244142      1092.53
  W694     0.189719      1097.59
  W239     0.137574      1094.82
  G852     0.328482      1092.24
  W136     0.142438      1094.05
  G850     0.325526      1091.72
  W700     0.147471      1097.64
  G847      0.30421      1090.55
  W368     0.151353      1096.52
  G835     0.332582         1091
  G846     0.312137      1090.41
  W483     0.165572      1096.83
  W404     0.182476      1096.24
  G838     0.346156      1089.26
 W1089     0.140578      1093.63
  G836     0.333147      1090.48
  W937     0.142475      1096.87
  G834     0.335888      1091.48
  G831     0.303355      1092.58
  W357     0.171562      1097.43
  G830     0.326396      1092.84
  G829     0.290918      1093.04
   W25     0.169415      1095.08
  G827     0.328023      1093.29
  G825     0.339674      1093.32
   G47     0.261863      1092.48
  G824     0.332296      1093.25
   W43     0.166233      1095.22
  G661     0.395126      1090.42
  G544     0.297502       1093.7
  G297     0.176754       1093.2
  G721     0.311648      1089.53
  G857     0.329134      1092.57
  W899     0.142726         1097
  G758     0.344946      1092.98
  W536     0.194671      1097.17
  G362     0.386243      1092.39
  G569     0.185539      1092.19
  G389     0.172595      1092.42
   G82     0.180049      1092.04
  G159     0.260993      1094.08
  W620     0.185022      1097.03
  W242     0.187604      1095.55
  G360      0.24025       1091.5
  G506     0.164324       1094.5
  G179     0.218871      1090.23
  G483     0.398799      1093.28
  G632     0.255149      1091.55
  W293     0.133779      1097.08
   G13     0.390922      1091.65
  W199     0.355575       1095.6
  G146     0.140116      1091.69
 W1123      0.13746      1093.37
  G332     0.319174      1092.21
  W665     0.164305      1097.72
  G864     0.269895      1090.76
  W770     0.165439      1097.37
  G781     0.367485      1088.44
  G333     0.370062      1092.93
  W850     0.127737      1095.09
  W549     0.149209      1096.51
  G536     0.216529      1094.38
   G90     0.387218      1087.73
  W255     0.131925      1097.03
  G305       0.3297      1093.98
  W229     0.152251       1096.4
  G803     0.276235      1092.56
  W794     0.139036       1097.2
  W463     0.205077      1097.58
  G600     0.240524      1091.19
  G777     0.349251      1091.16
  G355     0.207928      1094.85
  W619     0.200556      1096.87
  G656     0.190703      1093.35
  G295     0.213761      1094.38
  G273     0.269478      1092.41
  W960     0.143785      1095.98
  G863     0.205096      1091.18
  G237     0.218087      1092.51
  G596     0.224181      1093.97
  G567     0.195157      1093.58
  W490     0.191167      1097.63
  W636     0.223756      1097.42
   G80     0.206561      1092.67
  W834     0.146642      1097.33
  W283      0.16995      1096.84
  W461     0.219722      1097.66
  W883     0.133341      1095.22
  G239     0.204068      1091.13
  G890     0.367326      1091.35
  G720     0.234722      1089.74
  W747     0.134578      1095.64
  G236     0.213881      1093.13
  W643     0.154463      1096.26
   G32      0.24822      1087.85
  G566       0.1772       1094.2
  G746     0.263467       1092.3
  W947     0.124476       1095.8
  W500     0.187148      1097.38
  G747     0.195279      1091.71
  W750     0.141518      1095.58
  G814     0.329337      1089.94
  G139     0.288172      1094.19
  W346      0.16358      1096.35
  W348     0.169247       1096.7
  W241     0.174314      1095.32
  G416      0.17802      1094.53
  W806     0.194517      1097.09
  W792     0.145926      1096.99
   W90      0.21096      1095.88
   G76     0.194664      1093.27
  G574     0.258678       1093.5
  G575     0.312571      1094.12
   G65     0.170658      1090.45
  W684     0.151888       1096.2
  G764     0.385253      1094.53
  G206     0.256532       1092.7
  G209     0.207944      1090.71
   W63     0.206191      1094.72
  W163     0.186172      1095.75
  W934     0.137798      1096.87
 W1063     0.132512      1095.49
  W489     0.185182      1097.57
  G878     0.289742      1090.23
  W188     0.170284      1096.69
  G106     0.219915      1093.94
  W906     0.145135      1096.89
  W493     0.252948      1097.73
   G36     0.301903      1090.26
  W372     0.191447       1095.7
  W755      0.12298      1096.64
  G211     0.240802      1090.19
  G246     0.232432      1093.91
  W212      0.17079      1096.14
   G75     0.238127      1093.29
 W1110     0.151522      1095.67
  W543     0.148507      1095.78
 W1124     0.159186      1093.63
  G162     0.290916      1094.86
  G895     0.378911      1089.53
  G819     0.355921       1092.1
  W973     0.159319      1096.61
  W982     0.134956      1095.43
  W552     0.188738      1097.05
  W818     0.134952      1095.37
  G664     0.332116      1092.57
   W47     0.220745      1095.64
    G8     0.216955      1090.38
 W1049     0.136824      1095.22
  W204     0.153266      1094.46
  G565      0.20064      1094.76
  G545     0.288198      1094.32
  W625     0.193715       1097.6
  G573     0.269527      1092.83
   G12     0.299367      1091.51
  W395     0.163774      1097.43
  W436     0.186044       1096.7
 W1130     0.148308      1094.84
  W128     0.149276      1095.68
  W933     0.147978      1096.84
  W886     0.152871       1095.1
  W673     0.155493      1096.99
  G604     0.343748      1093.24
 W1120     0.150659      1094.11
  G629     0.137329      1091.68
  W820     0.117114      1095.85
  G809     0.348787      1089.23
 W1041     0.150472       1096.2
  G452     0.278369       1092.6
  G751     0.470364      1089.01
  G750     0.291099      1089.65
 W1071     0.133033      1096.08
  G363     0.282066      1093.11
  W871     0.152232       1097.1
  W593     0.215952      1097.73
   W80     0.220871       1095.8
  G325     0.178431      1094.64
  G658     0.200967      1092.06
  G167     0.300432      1095.05
  W771       0.1821      1097.29
  W846     0.127935      1096.04
  G331     0.264267      1091.44
  G775     0.244253      1092.27
  G685     0.199959      1093.51
  G756     0.302729      1092.31
  W166     0.194561      1095.21
    W7      0.19745      1094.65
  G693     0.280111      1091.48
  W964     0.162876      1096.47
 W1150     0.138366      1094.67
  W998     0.144288      1096.27
  W817     0.121682      1095.11
  W723     0.150139      1097.03
  W829     0.134321      1097.17
  W591      0.18025      1097.62
  W926     0.122816      1096.16
  W315     0.138317      1096.73
  W338     0.168227      1095.58
  W777     0.152904      1096.45
 W1033     0.152615      1096.14
 W1009     0.137009      1096.27
  W301     0.160421      1096.09
 W1016     0.156243      1095.23
  W150     0.205123      1096.39
  G779     0.315003      1089.84
  G666     0.273752      1093.74
  W881     0.130878       1095.7
  G818     0.270924      1091.71
   G69     0.194314      1092.23
  W751     0.159586      1095.83
  G717     0.157944      1091.89
  W858     0.134156      1096.47
  W969    0.0934099      1096.71
  W474     0.163226      1095.95
  G730     0.340882      1094.28
  W919     0.116588      1094.68
  W247     0.143816      1096.45
  G787     0.273797      1091.92
  W882      0.14306      1095.47
  G810     0.336252       1088.5
  G737     0.311985      1095.13
  G812     0.288332      1088.57
  W155     0.198408      1096.47
 W1043     0.138467      1096.05
  W286     0.146758      1097.09
 W1121     0.143328      1093.87
  W798     0.175245      1097.43
  W363     0.190742      1097.18
  G628     0.186516       1092.4
 W1135     0.150635      1095.41
  G773      0.40828      1093.17
  G749     0.338097      1090.39
